,season,Opponent DRtg/A,shot_distance,left_side,middle,right_side,moving,playoffs,home,segababa,Dunk or Layup,shot_made_flag,total_seconds_remaining
682,5,102.21,117.0,0,0,1,0,0,1,0,0,0.0,1327
681,5,102.21,6.0,0,1,0,1,0,1,0,0,1.0,1445
712,5,98.03,159.0,1,0,0,0,0,0,0,0,0.0,755
711,5,98.03,199.0,1,0,0,0,0,0,0,0,1.0,894
709,5,98.03,0.0,0,1,0,1,0,0,0,1,1.0,1153
708,5,98.03,346.0,0,0,1,0,0,0,0,0,1.0,1221
706,5,98.03,101.0,0,1,0,0,0,0,0,0,0.0,1427
705,5,98.03,242.0,0,1,0,0,0,0,0,0,1.0,1470
704,5,98.03,174.0,0,1,0,0,0,0,0,0,0.0,1485
707,5,98.03,51.0,1,0,0,0,0,0,0,0,1.0,1380
702,5,98.03,169.0,0,0,1,0,0,0,0,0,1.0,1606
694,5,98.03,299.0,0,0,1,0,0,0,0,0,0.0,2788
695,5,98.03,126.0,0,0,1,0,0,0,0,0,1.0,2757
696,5,98.03,100.0,1,0,0,0,0,0,0,0,1.0,2678
697,5,98.03,134.0,1,0,0,0,0,0,0,0,0.0,2461
703,5,98.03,99.0,1,0,0,0,0,0,0,0,1.0,1586
699,5,98.03,73.0,1,0,0,0,0,0,0,0,0.0,2214
700,5,98.03,33.0,1,0,0,0,0,0,0,0,1.0,2060
701,5,98.03,0.0,0,1,0,0,0,0,0,1,1.0,1682
723,5,104.86,254.0,0,1,0,0,0,0,0,0,1.0,1820
728,5,104.86,309.0,0,1,0,0,0,0,0,0,0.0,1238
727,5,104.86,346.0,0,0,1,0,0,0,0,0,0.0,1467
726,5,104.86,15.0,0,1,0,0,0,0,0,0,1.0,1561
725,5,104.86,0.0,0,1,0,0,0,0,0,1,1.0,1676
730,5,104.86,114.0,1,0,0,0,0,0,0,0,0.0,833
729,5,104.86,369.0,0,0,1,0,0,0,0,0,0.0,954
720,5,104.86,67.0,0,1,0,1,0,0,0,0,0.0,2200
719,5,104.86,207.0,0,0,1,0,0,0,0,0,0.0,2273
718,5,104.86,0.0,0,1,0,0,0,0,0,1,1.0,2331
716,5,104.86,35.0,1,0,0,0,0,0,0,0,0.0,2564
715,5,104.86,363.0,0,0,1,0,0,0,0,0,1.0,2609
714,5,104.86,129.0,1,0,0,0,0,0,0,0,1.0,2690
713,5,104.86,180.0,1,0,0,0,0,0,0,0,0.0,2708
744,5,102.89,0.0,0,1,0,0,0,1,0,1,1.0,1553
743,5,102.89,43.0,1,0,0,0,0,1,0,0,0.0,1570
742,5,102.89,0.0,0,1,0,0,0,1,0,1,1.0,1624
741,5,102.89,12.0,1,0,0,0,0,1,0,0,1.0,1666
737,5,102.89,352.0,0,0,1,0,0,1,0,0,0.0,2178
739,5,102.89,58.0,1,0,0,0,0,1,0,0,1.0,1885
738,5,102.89,142.0,1,0,0,0,0,1,0,0,0.0,2079
740,5,102.89,206.0,0,0,1,0,0,1,0,0,0.0,1736
750,5,102.89,43.0,1,0,0,0,0,1,0,0,1.0,282
748,5,102.89,307.0,0,1,0,0,0,1,0,0,0.0,720
749,5,102.89,126.0,1,0,0,0,0,1,0,0,0.0,511
751,5,102.89,0.0,0,1,0,0,0,1,0,1,1.0,230
752,5,102.89,141.0,1,0,0,0,0,1,0,0,1.0,163
753,5,102.89,240.0,0,0,1,0,0,1,0,0,1.0,62
754,5,102.89,164.0,0,1,0,0,0,1,0,0,0.0,26
732,5,102.89,111.0,0,0,1,0,0,1,0,0,1.0,2652
731,5,102.89,286.0,0,1,0,0,0,1,0,0,0.0,2734
735,5,102.89,114.0,0,0,1,0,0,1,0,0,0.0,2258
747,5,102.89,0.0,0,1,0,1,0,1,0,1,1.0,762
756,5,104.86,0.0,0,1,0,1,0,1,0,1,1.0,2647
755,5,104.86,341.0,0,0,1,0,0,1,0,0,0.0,2769
778,5,104.86,203.0,0,1,0,0,0,1,0,0,0.0,86
777,5,104.86,176.0,1,0,0,0,0,1,0,0,0.0,121
776,5,104.86,149.0,1,0,0,0,0,1,0,0,0.0,166
775,5,104.86,284.0,0,1,0,0,0,1,0,0,0.0,286
774,5,104.86,159.0,1,0,0,0,0,1,0,0,0.0,835
771,5,104.86,46.0,0,1,0,0,0,1,0,0,1.0,1442
768,5,104.86,170.0,0,0,1,1,0,1,0,0,1.0,1722
767,5,104.86,7.0,0,1,0,1,0,1,0,0,1.0,1752
769,5,104.86,0.0,0,1,0,0,0,1,0,1,1.0,1574
758,5,104.86,79.0,0,1,0,1,0,1,0,0,1.0,2529
759,5,104.86,14.0,1,0,0,0,0,1,0,0,1.0,2464
760,5,104.86,0.0,0,1,0,0,0,1,0,1,0.0,2450
757,5,104.86,210.0,0,0,1,0,0,1,0,0,1.0,2613
762,5,104.86,171.0,0,1,0,0,0,1,0,0,0.0,2396
763,5,104.86,155.0,0,0,1,0,0,1,0,0,1.0,1876
764,5,104.86,180.0,1,0,0,0,0,1,0,0,0.0,1823
761,5,104.86,109.0,0,1,0,0,0,1,0,0,0.0,2412
793,5,106.02,0.0,0,1,0,0,0,1,0,1,0.0,759
801,5,106.02,147.0,0,0,1,1,0,1,0,0,1.0,261
800,5,106.02,60.0,1,0,0,0,0,1,0,0,1.0,291
799,5,106.02,177.0,0,1,0,0,0,1,0,0,0.0,315
797,5,106.02,92.0,0,0,1,0,0,1,0,0,0.0,443
796,5,106.02,131.0,1,0,0,0,0,1,0,0,1.0,635
795,5,106.02,147.0,1,0,0,0,0,1,0,0,0.0,723
794,5,106.02,0.0,0,1,0,0,0,1,0,1,1.0,757
802,5,106.02,37.0,1,0,0,0,0,1,0,0,0.0,184
798,5,106.02,0.0,0,1,0,0,0,1,0,1,0.0,413
790,5,106.02,155.0,0,0,1,0,0,1,0,0,1.0,1178
779,5,106.02,143.0,0,1,0,0,0,1,0,0,1.0,2788
780,5,106.02,225.0,0,1,0,0,0,1,0,0,0.0,2662
781,5,106.02,249.0,0,1,0,0,0,1,0,0,0.0,2081
792,5,106.02,100.0,0,0,1,0,0,1,0,0,0.0,823
785,5,106.02,261.0,0,0,1,0,0,1,0,0,1.0,1394
786,5,106.02,222.0,1,0,0,0,0,1,0,0,1.0,1294
787,5,106.02,3.0,1,0,0,0,0,1,0,0,0.0,1258
789,5,106.02,0.0,0,1,0,1,0,1,0,1,0.0,1197
784,5,106.02,9.0,1,0,0,0,0,1,0,0,0.0,1591
827,5,102.89,102.0,1,0,0,0,0,0,1,0,0.0,10
823,5,102.89,48.0,1,0,0,0,0,0,1,0,1.0,320
822,5,102.89,113.0,0,0,1,0,0,0,1,0,0.0,516
821,5,102.89,99.0,1,0,0,0,0,0,1,0,0.0,749
820,5,102.89,175.0,1,0,0,0,0,0,1,0,1.0,905
818,5,102.89,73.0,0,1,0,0,0,0,1,0,1.0,981
817,5,102.89,133.0,0,0,1,0,0,0,1,0,0.0,1183
813,5,102.89,3.0,1,0,0,0,0,0,1,0,0.0,1446
814,5,102.89,54.0,1,0,0,0,0,0,1,0,0.0,1440
810,5,102.89,146.0,1,0,0,0,0,0,1,0,1.0,1510
807,5,102.89,157.0,1,0,0,0,0,0,1,0,1.0,1903
806,5,102.89,190.0,1,0,0,0,0,0,1,0,1.0,2332
805,5,102.89,230.0,0,1,0,0,0,0,1,0,0.0,2470
804,5,102.89,331.0,0,0,1,0,0,0,1,0,0.0,2573
815,5,102.89,202.0,0,1,0,0,0,0,1,0,0.0,1272
809,5,102.89,0.0,0,1,0,0,0,0,1,1,1.0,1826
826,5,102.89,263.0,0,1,0,0,0,0,1,0,0.0,52
844,5,105.72,115.0,0,0,1,1,0,1,0,0,1.0,251
851,5,105.72,153.0,0,1,0,0,0,1,0,0,0.0,-610
850,5,105.72,290.0,0,0,1,0,0,1,0,0,1.0,-565
849,5,105.72,155.0,1,0,0,0,0,1,0,0,0.0,-483
848,5,105.72,145.0,0,0,1,0,0,1,0,0,0.0,9
847,5,105.72,192.0,0,0,1,0,0,1,0,0,1.0,79
846,5,105.72,0.0,0,1,0,0,0,1,0,1,0.0,163
845,5,105.72,210.0,0,0,1,0,0,1,0,0,1.0,193
842,5,105.72,199.0,0,1,0,0,0,1,0,0,0.0,1163
841,5,105.72,159.0,0,0,1,0,0,1,0,0,0.0,1409
840,5,105.72,125.0,1,0,0,0,0,1,0,0,0.0,1512
839,5,105.72,0.0,0,1,0,0,0,1,0,1,1.0,1588
843,5,105.72,276.0,0,0,1,0,0,1,0,0,0.0,1109
837,5,105.72,345.0,0,0,1,0,0,1,0,0,0.0,1824
838,5,105.72,75.0,1,0,0,0,0,1,0,0,0.0,1595
829,5,105.72,139.0,0,0,1,0,0,1,0,0,0.0,2669
830,5,105.72,81.0,1,0,0,0,0,1,0,0,0.0,2478
831,5,105.72,259.0,0,0,1,0,0,1,0,0,1.0,2407
832,5,105.72,37.0,1,0,0,0,0,1,0,0,1.0,2324
834,5,105.72,45.0,1,0,0,0,0,1,0,0,0.0,2161
835,5,105.72,252.0,0,0,1,1,0,1,0,0,1.0,1899
836,5,105.72,69.0,0,1,0,0,0,1,0,0,1.0,1865
833,5,105.72,202.0,0,1,0,0,0,1,0,0,1.0,2196
864,5,104.71,62.0,0,1,0,0,0,1,0,0,1.0,1770
873,5,104.71,109.0,0,1,0,0,0,1,0,0,1.0,458
872,5,104.71,270.0,0,0,1,0,0,1,0,0,1.0,622
871,5,104.71,0.0,0,1,0,1,0,1,0,1,1.0,828
870,5,104.71,129.0,0,0,1,0,0,1,0,0,0.0,841
868,5,104.71,128.0,0,0,1,0,0,1,0,0,1.0,1179
867,5,104.71,115.0,1,0,0,0,0,1,0,0,0.0,1236
866,5,104.71,263.0,0,1,0,0,0,1,0,0,0.0,1449
865,5,104.71,255.0,0,0,1,0,0,1,0,0,1.0,1656
863,5,104.71,0.0,0,1,0,0,0,1,0,1,0.0,1774
856,5,104.71,88.0,1,0,0,0,0,1,0,0,1.0,2346
860,5,104.71,67.0,1,0,0,0,0,1,0,0,0.0,2067
859,5,104.71,0.0,0,1,0,1,0,1,0,1,1.0,2184
857,5,104.71,24.0,1,0,0,0,0,1,0,0,0.0,2316
855,5,104.71,103.0,0,1,0,0,0,1,0,0,1.0,2451
853,5,104.71,349.0,0,0,1,0,0,1,0,0,0.0,2696
852,5,104.71,106.0,0,1,0,0,0,1,0,0,0.0,2767
862,5,104.71,0.0,0,1,0,1,0,1,0,1,1.0,1907
891,5,99.81,75.0,1,0,0,0,0,1,0,0,1.0,1152
892,5,99.81,78.0,1,0,0,0,0,1,0,0,1.0,948
893,5,99.81,156.0,0,0,1,0,0,1,0,0,0.0,857
894,5,99.81,90.0,0,1,0,0,0,1,0,0,1.0,764
899,5,99.81,0.0,0,1,0,1,0,1,0,1,0.0,111
897,5,99.81,204.0,0,0,1,0,0,1,0,0,0.0,379
898,5,99.81,0.0,0,1,0,0,0,1,0,1,0.0,203
900,5,99.81,40.0,1,0,0,0,0,1,0,0,0.0,94
889,5,99.81,31.0,1,0,0,0,0,1,0,0,0.0,1214
895,5,99.81,61.0,1,0,0,0,0,1,0,0,0.0,555
883,5,99.81,31.0,1,0,0,0,0,1,0,0,1.0,1882
886,5,99.81,356.0,0,0,1,0,0,1,0,0,0.0,1646
874,5,99.81,115.0,0,1,0,0,0,1,0,0,1.0,2835
876,5,99.81,73.0,1,0,0,0,0,1,0,0,0.0,2651
877,5,99.81,284.0,0,0,1,0,0,1,0,0,0.0,2372
878,5,99.81,115.0,1,0,0,0,0,1,0,0,1.0,2361
881,5,99.81,0.0,0,1,0,0,0,1,0,1,1.0,2115
882,5,99.81,105.0,0,1,0,1,0,1,0,0,1.0,1924
884,5,99.81,90.0,0,1,0,1,0,1,0,0,1.0,1781
880,5,99.81,19.0,0,1,0,0,0,1,0,0,0.0,2161
887,5,99.81,258.0,0,0,1,0,0,1,0,0,0.0,1480
910,5,106.03,63.0,0,1,0,0,0,0,0,0,0.0,1974
911,5,106.03,94.0,1,0,0,0,0,0,0,0,0.0,1327
912,5,106.03,114.0,0,0,1,0,0,0,0,0,0.0,1282
913,5,106.03,0.0,0,1,0,0,0,0,0,1,0.0,833
914,5,106.03,269.0,0,1,0,0,0,0,0,0,0.0,756
915,5,106.03,160.0,1,0,0,0,0,0,0,0,0.0,682
916,5,106.03,153.0,0,1,0,0,0,0,0,0,0.0,585
917,5,106.03,74.0,1,0,0,0,0,0,0,0,0.0,372
918,5,106.03,67.0,0,1,0,0,0,0,0,0,1.0,287
909,5,106.03,135.0,1,0,0,0,0,0,0,0,0.0,2082
903,5,106.03,147.0,0,1,0,0,0,0,0,0,0.0,2698
904,5,106.03,288.0,0,0,1,0,0,0,0,0,0.0,2585
905,5,106.03,63.0,0,1,0,1,0,0,0,0,1.0,2329
906,5,106.03,50.0,1,0,0,0,0,0,0,0,1.0,2223
935,5,106.77,64.0,1,0,0,0,0,1,0,0,1.0,943
939,5,106.77,215.0,0,1,0,0,0,1,0,0,1.0,56
938,5,106.77,0.0,0,1,0,1,0,1,0,1,0.0,263
920,5,106.77,0.0,0,1,0,1,0,1,0,1,1.0,2787
922,5,106.77,204.0,0,0,1,0,0,1,0,0,0.0,2461
924,5,106.77,50.0,0,1,0,0,0,1,0,0,0.0,2337
925,5,106.77,0.0,0,1,0,0,0,1,0,0,0.0,2334
926,5,106.77,18.0,1,0,0,0,0,1,0,0,0.0,2233
927,5,106.77,99.0,0,1,0,0,0,1,0,0,0.0,2218
928,5,106.77,19.0,0,1,0,1,0,1,0,0,1.0,2164
929,5,106.77,0.0,0,1,0,1,0,1,0,1,1.0,1975
930,5,106.77,57.0,0,1,0,0,0,1,0,0,1.0,1778
932,5,106.77,105.0,0,0,1,0,0,1,0,0,1.0,1480
937,5,106.77,0.0,0,1,0,0,0,1,0,1,0.0,318
934,5,106.77,286.0,0,1,0,0,0,1,0,0,0.0,1318
941,5,99.44,102.0,1,0,0,0,0,0,0,0,1.0,2730
966,5,99.44,356.0,0,0,1,0,0,0,0,0,0.0,23
965,5,99.44,0.0,0,1,0,0,0,0,0,1,1.0,38
964,5,99.44,0.0,0,1,0,0,0,0,0,1,1.0,60
963,5,99.44,0.0,0,1,0,0,0,0,0,0,1.0,126
961,5,99.44,0.0,0,1,0,0,0,0,0,1,0.0,293
960,5,99.44,227.0,0,0,1,0,0,0,0,0,0.0,446
958,5,99.44,0.0,0,1,0,1,0,0,0,1,1.0,651
957,5,99.44,0.0,0,1,0,0,0,0,0,1,0.0,801
956,5,99.44,0.0,0,1,0,0,0,0,0,1,1.0,847
955,5,99.44,254.0,0,0,1,0,0,0,0,0,0.0,868
959,5,99.44,187.0,0,0,1,0,0,0,0,0,1.0,490
954,5,99.44,0.0,0,1,0,0,0,0,0,1,1.0,1166
944,5,99.44,287.0,0,1,0,0,0,0,0,0,0.0,2195
945,5,99.44,140.0,1,0,0,0,0,0,0,0,0.0,2160
946,5,99.44,260.0,0,0,1,0,0,0,0,0,1.0,1808
947,5,99.44,156.0,0,1,0,0,0,0,0,0,0.0,1748
943,5,99.44,240.0,0,0,1,0,0,0,0,0,1.0,2436
950,5,99.44,68.0,1,0,0,0,0,0,0,0,0.0,1588
952,5,99.44,206.0,0,0,1,0,0,0,0,0,0.0,1382
948,5,99.44,0.0,0,1,0,0,0,0,0,1,0.0,1739
992,5,106.02,193.0,1,0,0,0,0,0,0,0,0.0,29
981,5,106.02,9.0,0,1,0,0,0,0,0,1,1.0,1500
991,5,106.02,143.0,0,1,0,0,0,0,0,0,1.0,234
990,5,106.02,40.0,0,1,0,0,0,0,0,0,0.0,297
989,5,106.02,202.0,0,0,1,0,0,0,0,0,0.0,432
987,5,106.02,126.0,0,1,0,0,0,0,0,0,0.0,928
986,5,106.02,141.0,0,0,1,0,0,0,0,0,1.0,1040
985,5,106.02,183.0,0,1,0,0,0,0,0,0,1.0,1161
983,5,106.02,38.0,0,1,0,0,0,0,0,0,0.0,1371
967,5,106.02,123.0,1,0,0,0,0,0,0,0,1.0,2715
968,5,106.02,204.0,0,1,0,0,0,0,0,0,1.0,2588
970,5,106.02,53.0,0,1,0,0,0,0,0,0,1.0,2464
971,5,106.02,208.0,0,0,1,0,0,0,0,0,0.0,2404
972,5,106.02,147.0,0,0,1,0,0,0,0,0,0.0,2389
969,5,106.02,178.0,1,0,0,0,0,0,0,0,0.0,2514
975,5,106.02,92.0,1,0,0,0,0,0,0,0,0.0,1852
976,5,106.02,141.0,0,0,1,0,0,0,0,0,0.0,1716
977,5,106.02,25.0,0,1,0,0,0,0,0,1,0.0,1712
973,5,106.02,0.0,0,1,0,0,0,0,0,1,1.0,2321
979,5,106.02,44.0,0,1,0,0,0,0,0,0,0.0,1651
1001,5,104.01,0.0,0,1,0,0,0,0,1,1,0.0,1477
1009,5,104.01,20.0,1,0,0,0,0,0,1,0,1.0,216
1008,5,104.01,0.0,0,1,0,1,0,0,1,1,1.0,442
1006,5,104.01,0.0,0,1,0,0,0,0,1,1,0.0,533
1005,5,104.01,0.0,0,1,0,1,0,0,1,1,1.0,767
1004,5,104.01,76.0,1,0,0,0,0,0,1,0,1.0,905
1003,5,104.01,261.0,0,0,1,0,0,0,1,0,0.0,1265
1002,5,104.01,187.0,0,0,1,0,0,0,1,0,0.0,1470
1000,5,104.01,0.0,0,1,0,0,0,0,1,1,0.0,1686
998,5,104.01,227.0,0,1,0,0,0,0,1,0,0.0,2193
996,5,104.01,0.0,0,1,0,0,0,0,1,1,0.0,2331
995,5,104.01,12.0,1,0,0,0,0,0,1,0,0.0,2476
993,5,104.01,197.0,0,0,1,0,0,0,1,0,1.0,2801
999,5,104.01,0.0,0,1,0,1,0,0,1,1,0.0,1782
1029,5,100.73,238.0,0,0,1,0,0,1,0,0,0.0,1051
1030,5,100.73,27.0,1,0,0,0,0,1,0,0,1.0,1018
1031,5,100.73,39.0,1,0,0,0,0,1,0,0,1.0,914
1032,5,100.73,0.0,0,1,0,0,0,1,0,1,1.0,784
1034,5,100.73,0.0,0,1,0,1,0,1,0,1,0.0,484
1036,5,100.73,5.0,1,0,0,0,0,1,0,0,0.0,275
1019,5,100.73,121.0,1,0,0,0,0,1,0,0,1.0,2106
1039,5,100.73,217.0,0,0,1,0,0,1,0,0,0.0,21
1027,5,100.73,301.0,0,1,0,0,0,1,0,0,0.0,1226
1020,5,100.73,73.0,0,1,0,1,0,1,0,0,1.0,2011
1023,5,100.73,84.0,0,1,0,0,0,1,0,0,1.0,1595
1026,5,100.73,0.0,0,1,0,0,0,1,0,1,0.0,1456
1021,5,100.73,0.0,0,1,0,0,0,1,0,0,1.0,1791
1010,5,100.73,0.0,0,1,0,1,0,1,0,1,0.0,2664
1011,5,100.73,260.0,0,1,0,0,0,1,0,0,1.0,2585
1012,5,100.73,0.0,0,1,0,1,0,1,0,1,0.0,2456
1014,5,100.73,119.0,1,0,0,0,0,1,0,0,1.0,2364
1015,5,100.73,0.0,0,1,0,0,0,1,0,1,0.0,2304
1016,5,100.73,43.0,1,0,0,0,0,1,0,0,0.0,2217
1017,5,100.73,0.0,0,1,0,1,0,1,0,1,1.0,2197
1024,5,100.73,239.0,0,1,0,0,0,1,0,0,0.0,1565
1013,5,100.73,0.0,0,1,0,1,0,1,0,1,1.0,2430
1056,5,99.85,112.0,0,1,0,1,0,1,0,0,0.0,1336
1057,5,99.85,88.0,0,1,0,1,0,1,0,0,1.0,1285
1058,5,99.85,26.0,0,1,0,0,0,1,0,0,0.0,1195
1059,5,99.85,42.0,1,0,0,0,0,1,0,0,0.0,1130
1063,5,99.85,168.0,0,1,0,0,0,1,0,0,0.0,760
1061,5,99.85,0.0,0,1,0,0,0,1,0,1,1.0,897
1062,5,99.85,156.0,1,0,0,0,0,1,0,0,0.0,855
1055,5,99.85,4.0,1,0,0,0,0,1,0,0,1.0,1386
1060,5,99.85,228.0,1,0,0,0,0,1,0,0,0.0,962
1054,5,99.85,194.0,0,0,1,0,0,1,0,0,0.0,1483
1064,5,99.85,111.0,0,1,0,0,0,1,0,0,0.0,316
1052,5,99.85,196.0,0,0,1,0,0,1,0,0,1.0,1529
1053,5,99.85,57.0,1,0,0,0,0,1,0,0,0.0,1490
1040,5,99.85,0.0,0,1,0,0,0,1,0,1,1.0,2823
1042,5,99.85,246.0,0,0,1,0,0,1,0,0,0.0,2608
1043,5,99.85,83.0,1,0,0,0,0,1,0,0,0.0,2531
1044,5,99.85,253.0,0,0,1,0,0,1,0,0,0.0,2359
1045,5,99.85,54.0,1,0,0,0,0,1,0,0,1.0,1913
1041,5,99.85,214.0,0,0,1,0,0,1,0,0,1.0,2757
1047,5,99.85,0.0,0,1,0,0,0,1,0,1,0.0,1850
1048,5,99.85,36.0,1,0,0,0,0,1,0,0,0.0,1815
1049,5,99.85,0.0,0,1,0,0,0,1,0,1,0.0,1696
1046,5,99.85,127.0,0,1,0,0,0,1,0,0,0.0,1881
1082,5,98.03,143.0,0,0,1,0,0,1,0,0,1.0,453
1084,5,98.03,0.0,0,1,0,1,0,1,0,1,1.0,304
1085,5,98.03,168.0,0,0,1,0,0,1,0,0,0.0,267
1088,5,98.03,145.0,0,0,1,0,0,1,0,0,1.0,93
1081,5,98.03,0.0,0,1,0,0,0,1,0,1,0.0,579
1089,5,98.03,145.0,0,1,0,0,0,1,0,0,0.0,59
1090,5,98.03,151.0,0,1,0,0,0,1,0,0,0.0,25
1087,5,98.03,0.0,0,1,0,0,0,1,0,1,0.0,128
1080,5,98.03,126.0,0,0,1,0,0,1,0,0,0.0,668
1083,5,98.03,202.0,0,0,1,0,0,1,0,0,0.0,378
1078,5,98.03,2.0,1,0,0,0,0,1,0,0,1.0,1098
1066,5,98.03,193.0,0,0,1,0,0,1,0,0,0.0,2481
1068,5,98.03,209.0,0,1,0,0,0,1,0,0,0.0,2267
1069,5,98.03,282.0,0,1,0,0,0,1,0,0,1.0,2160
1070,5,98.03,0.0,0,1,0,1,0,1,0,1,1.0,2031
1071,5,98.03,159.0,1,0,0,0,0,1,0,0,0.0,1760
1067,5,98.03,246.0,0,1,0,0,0,1,0,0,1.0,2457
1073,5,98.03,590.0,1,0,0,0,0,1,0,0,0.0,1440
1072,5,98.03,240.0,0,0,1,0,0,1,0,0,1.0,1518
1077,5,98.03,0.0,0,1,0,0,0,1,0,1,1.0,1170
1079,5,98.03,0.0,0,1,0,0,0,1,0,1,1.0,1004
1075,5,98.03,39.0,0,1,0,0,0,1,0,0,0.0,1223
1074,5,98.03,130.0,0,0,1,1,0,1,0,0,1.0,1312
1076,5,98.03,0.0,0,1,0,0,0,1,0,1,1.0,1201
1107,5,106.77,276.0,0,1,0,0,0,0,0,0,1.0,317
1116,5,106.77,0.0,0,1,0,1,0,0,0,1,1.0,-716
1115,5,106.77,0.0,0,1,0,1,0,0,0,1,0.0,-629
1113,5,106.77,0.0,0,1,0,1,0,0,0,1,0.0,-507
1112,5,106.77,360.0,0,0,1,0,0,0,0,0,0.0,-501
1111,5,106.77,183.0,0,1,0,0,0,0,0,0,0.0,6
1110,5,106.77,0.0,0,1,0,0,0,0,0,1,1.0,64
1109,5,106.77,0.0,0,1,0,0,0,0,0,1,1.0,97
1108,5,106.77,0.0,0,1,0,1,0,0,0,1,1.0,254
1114,5,106.77,110.0,1,0,0,0,0,0,0,0,0.0,-598
1106,5,106.77,145.0,0,0,1,0,0,0,0,0,1.0,416
1104,5,106.77,96.0,0,0,1,1,0,0,0,0,1.0,912
1105,5,106.77,3.0,1,0,0,0,0,0,0,0,0.0,721
1092,5,106.77,0.0,0,1,0,1,0,0,0,1,1.0,2791
1094,5,106.77,0.0,0,1,0,1,0,0,0,1,1.0,2302
1096,5,106.77,0.0,0,1,0,1,0,0,0,1,0.0,2161
1095,5,106.77,14.0,0,1,0,0,0,0,0,0,1.0,2224
1099,5,106.77,0.0,0,1,0,0,0,0,0,1,1.0,1320
1100,5,106.77,62.0,0,1,0,0,0,0,0,0,0.0,1259
1102,5,106.77,185.0,0,0,1,0,0,0,0,0,1.0,1189
1103,5,106.77,0.0,0,1,0,1,0,0,0,1,0.0,1093
1126,5,100.17,149.0,1,0,0,0,0,0,1,0,0.0,1069
1129,5,100.17,14.0,1,0,0,0,0,0,1,0,0.0,279
1128,5,100.17,95.0,1,0,0,0,0,0,1,0,0.0,756
1127,5,100.17,0.0,0,1,0,1,0,0,1,1,1.0,1040
1125,5,100.17,139.0,0,1,0,1,0,0,1,0,1.0,1191
1120,5,100.17,284.0,0,1,0,0,0,0,1,0,1.0,1681
1123,5,100.17,54.0,1,0,0,0,0,0,1,0,1.0,1375
1122,5,100.17,0.0,0,1,0,1,0,0,1,1,1.0,1570
1121,5,100.17,244.0,0,0,1,0,0,0,1,0,0.0,1657
1119,5,100.17,0.0,0,1,0,0,0,0,1,1,1.0,1784
1124,5,100.17,238.0,0,0,1,0,0,0,1,0,0.0,1291
1118,5,100.17,167.0,1,0,0,0,0,0,1,0,0.0,2017
1146,5,100.73,0.0,0,1,0,0,0,0,0,1,1.0,50
1144,5,100.73,32.0,0,1,0,0,0,0,0,0,0.0,397
1143,5,100.73,211.0,0,0,1,0,0,0,0,0,0.0,1029
1142,5,100.73,14.0,0,1,0,0,0,0,0,0,0.0,1060
1140,5,100.73,0.0,0,1,0,0,0,0,0,0,0.0,1257
1145,5,100.73,274.0,0,0,1,0,0,0,0,0,0.0,99
1131,5,100.73,0.0,0,1,0,0,0,0,0,1,1.0,2694
1133,5,100.73,202.0,0,0,1,0,0,0,0,0,0.0,2321
1139,5,100.73,261.0,0,0,1,0,0,0,0,0,1.0,1442
1135,5,100.73,85.0,1,0,0,0,0,0,0,0,1.0,2096
1136,5,100.73,261.0,0,0,1,0,0,0,0,0,0.0,1990
1174,5,103.51,233.0,1,0,0,0,0,0,0,0,0.0,2
1163,5,103.51,33.0,0,1,0,0,0,0,0,0,0.0,895
1170,5,103.51,234.0,0,1,0,0,0,0,0,0,0.0,258
1169,5,103.51,90.0,0,0,1,0,0,0,0,0,0.0,289
1168,5,103.51,139.0,0,1,0,0,0,0,0,0,0.0,360
1167,5,103.51,9.0,0,1,0,0,0,0,0,1,1.0,454
1165,5,103.51,166.0,0,0,1,0,0,0,0,0,0.0,706
1172,5,103.51,5.0,0,1,0,0,0,0,0,1,1.0,184
1162,5,103.51,288.0,0,1,0,0,0,0,0,0,0.0,955
1160,5,103.51,109.0,0,0,1,0,0,0,0,0,1.0,1190
1147,5,103.51,2.0,0,1,0,0,0,0,0,1,1.0,2798
1161,5,103.51,129.0,1,0,0,0,0,0,0,0,1.0,1040
1149,5,103.51,51.0,1,0,0,0,0,0,0,0,0.0,2507
1152,5,103.51,18.0,0,1,0,0,0,0,0,1,0.0,2021
1148,5,103.51,5.0,1,0,0,0,0,0,0,0,1.0,2532
1156,5,103.51,20.0,0,1,0,0,0,0,0,1,1.0,1442
1157,5,103.51,200.0,0,1,0,0,0,0,0,0,1.0,1413
1158,5,103.51,6.0,0,1,0,0,0,0,0,1,0.0,1394
1159,5,103.51,84.0,0,1,0,0,0,0,0,0,0.0,1292
1153,5,103.51,11.0,0,1,0,0,0,0,0,0,1.0,1682
1155,5,103.51,297.0,0,0,1,0,0,0,0,0,0.0,1470
1175,5,103.07,0.0,0,1,0,1,0,0,0,1,0.0,2783
1176,5,103.07,155.0,0,1,0,0,0,0,0,0,0.0,2475
1177,5,103.07,181.0,0,0,1,0,0,0,0,0,0.0,2099
1178,5,103.07,134.0,0,1,0,0,0,0,0,0,1.0,1802
1180,5,103.07,286.0,0,0,1,0,0,0,0,0,1.0,1599
1181,5,103.07,221.0,0,0,1,0,0,0,0,0,0.0,1571
1182,5,103.07,149.0,0,1,0,0,0,0,0,0,0.0,1385
1184,5,103.07,127.0,1,0,0,0,0,0,0,0,0.0,1205
1183,5,103.07,63.0,0,1,0,0,0,0,0,0,1.0,1348
